module,test,dtype,n_total,n_diff,max_ulp,tol,histogram,status
Rotation,Rotation xzy random[19],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[20],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[21],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[22],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[23],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[24],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[25],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[26],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[27],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[28],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[29],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[30],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[31],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[32],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[33],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[34],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[35],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[36],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[37],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[38],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[39],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[40],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[41],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[42],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[43],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[44],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[45],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[46],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[47],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[48],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[49],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[50],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[51],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[52],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[53],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[54],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[55],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[56],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[57],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[58],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[59],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[60],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[61],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[62],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[63],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[64],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[65],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[66],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[67],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[68],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[69],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[70],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[71],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[72],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[73],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[74],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[75],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[76],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[77],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[78],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[79],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[80],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[81],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[82],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[83],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[84],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[85],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[86],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[87],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[88],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[89],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[90],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[91],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[92],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[93],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[94],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[95],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[96],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[97],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[98],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[99],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[0],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[1],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[2],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[3],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[4],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[5],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[6],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[7],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[8],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[9],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[10],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[11],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[12],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[13],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[14],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[15],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[16],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[17],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[18],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[19],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[20],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[21],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[22],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[23],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[24],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[25],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[26],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[27],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[28],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[29],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[30],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[31],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[32],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[33],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[34],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[35],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[36],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[37],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[38],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[39],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[40],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[41],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[42],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[43],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[44],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[45],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[46],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[47],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[48],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[49],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[50],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[51],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[52],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[53],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[54],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[55],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[56],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[57],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[58],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[59],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[60],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[61],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[62],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[63],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[64],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[65],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[66],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[67],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[68],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[69],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[70],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[71],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[72],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[73],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[74],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[75],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[76],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[77],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[78],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[79],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[80],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[81],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[82],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[83],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[84],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[85],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[86],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[87],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[88],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[89],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[90],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[91],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[92],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[93],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[94],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[95],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[96],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[97],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[98],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yxz random[99],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[0],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[1],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[2],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[3],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[4],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[5],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[6],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[7],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[8],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[9],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[10],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[11],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[12],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[13],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[14],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[15],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[16],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[17],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[18],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[19],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[20],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[21],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[22],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[23],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[24],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[25],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[26],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[27],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[28],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[29],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[30],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[31],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[32],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[33],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[34],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[35],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[36],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[37],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[38],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[39],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[40],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[41],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[42],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[43],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[44],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[45],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[46],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[47],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[48],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[49],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[50],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[51],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[52],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[53],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[54],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[55],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[56],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[57],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[58],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[59],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[60],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[61],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[62],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[63],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[64],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[65],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[66],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[67],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[68],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[69],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[70],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[71],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[72],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[73],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[74],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[75],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[76],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[77],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[78],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[79],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[80],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[81],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[82],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[83],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[84],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[85],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[86],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[87],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[88],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[89],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[90],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[91],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[92],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[93],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[94],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[95],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[96],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[97],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[98],float32,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[99],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[0],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[1],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[2],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[3],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[4],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[5],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[6],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[7],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[8],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[9],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[10],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[11],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[12],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[13],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[14],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[15],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[16],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[17],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[18],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[19],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[20],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[21],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[22],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[23],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[24],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[25],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[26],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[27],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[28],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[29],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[30],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[31],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[32],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[33],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[34],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[35],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[36],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[37],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[38],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[39],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[40],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[41],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[42],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[43],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[44],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[45],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[46],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[47],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[48],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[49],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[50],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[51],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[52],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[53],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[54],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[55],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[56],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[57],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[58],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[59],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[60],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[61],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[62],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[63],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[64],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[65],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[66],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[67],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[68],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[69],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[70],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[71],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[72],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[73],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[74],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[75],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[76],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[77],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[78],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[79],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[80],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[81],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[82],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[83],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[84],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[85],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[86],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[87],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[88],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[89],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[90],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[91],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[92],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[93],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[94],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[95],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[96],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[97],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[98],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[99],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[0],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[1],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[2],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[3],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[4],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[5],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[6],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[7],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[8],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[9],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[10],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[11],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[12],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[13],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[14],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[15],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[16],float32,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[17],float32,3,0,0,0,—,bit-identical
